MOUNT
WRITE 86754 547 60
WRITE 87301 410 104
WRITE 87711 749 239
WRITE 88460 256 3
WRITE 88716 100 236
WRITE 88816 719 124
WRITE 89535 524 47
WRITE 90059 162 173
WRITE 90221 547 84
WRITE 90768 726 80
WRITE 91494 347 223
WRITE 91841 419 242
WRITE 92260 292 53
WRITE 92552 293 133
WRITE 92845 686 103
WRITE 93531 129 142
WRITE 93660 626 147
WRITE 94286 683 4
WRITE 94969 93 2
WRITE 95062 679 71
WRITE 95741 371 182
WRITE 96112 1001 125
WRITE 97113 784 176
WRITE 97897 99 150
WRITE 97996 482 54
WRITE 98478 296 137
WRITE 98774 1015 183
WRITE 99789 890 187
WRITE 100679 163 119
WRITE 100842 1000 31
WRITE 101842 692 108
WRITE 102534 329 13
WRITE 102863 997 208
WRITE 103860 742 113
WRITE 104602 622 244
WRITE 105224 32 136
WRITE 105256 633 74
WRITE 105889 977 37
WRITE 106866 202 181
WRITE 107068 508 18
WRITE 107576 295 173
WRITE 107871 256 254
WRITE 108127 106 61
WRITE 108233 644 92
WRITE 108877 599 218
WRITE 109476 761 7
WRITE 110237 155 8
WRITE 110392 886 36
WRITE 111278 158 34
WRITE 111436 736 12
WRITE 112172 122 149
WRITE 112294 452 158
WRITE 112746 221 252
WRITE 112967 370 67
WRITE 113337 1004 44
WRITE 114341 668 119
WRITE 115009 720 79
WRITE 115729 964 7
WRITE 116693 930 16
WRITE 117623 282 37
WRITE 117905 432 152
WRITE 118337 884 251
WRITE 119221 819 228
WRITE 120040 666 161
WRITE 120706 218 174
WRITE 120924 538 153
WRITE 121462 467 242
WRITE 121929 94 209
WRITE 122023 457 221
WRITE 122480 907 26
WRITE 123387 781 5
WRITE 124168 278 136
WRITE 124446 15 183
WRITE 124461 674 63
WRITE 125135 30 115
WRITE 125165 431 219
WRITE 125596 444 185
WRITE 126040 265 22
WRITE 126305 437 192
WRITE 126742 59 113
WRITE 126801 928 133
WRITE 127729 827 101
WRITE 128556 945 202
WRITE 129501 80 148
WRITE 129581 835 40
WRITE 130416 686 22
WRITE 131102 857 218
WRITE 131959 159 19
WRITE 132118 372 215
WRITE 132490 928 212
WRITE 133418 696 150
WRITE 134114 485 82
WRITE 134599 457 56
WRITE 135056 956 139
WRITE 136012 664 98
WRITE 136676 801 210
WRITE 137477 568 5
WRITE 138045 924 185
WRITE 138969 852 150
WRITE 139821 501 77
WRITE 140322 225 221
WRITE 140547 830 103
WRITE 141377 99 237
WRITE 141476 605 252
WRITE 142081 381 120
WRITE 142462 657 205
WRITE 143119 197 98
WRITE 143316 165 124
WRITE 143481 736 90
WRITE 144217 244 214
WRITE 144461 223 209
WRITE 144684 434 154
WRITE 145118 150 144
WRITE 145268 395 87
WRITE 145663 976 63
WRITE 146639 475 79
WRITE 147114 589 34
WRITE 147703 869 164
WRITE 148572 960 240
WRITE 149532 941 35
WRITE 150473 276 33
WRITE 150749 726 95
WRITE 151475 920 234
WRITE 152395 940 210
WRITE 153335 711 110
WRITE 154046 990 174
WRITE 155036 292 153
WRITE 155328 763 210
WRITE 156091 680 194
WRITE 156771 684 217
WRITE 157455 776 29
WRITE 158231 100 43
WRITE 158331 734 86
WRITE 159065 1 167
WRITE 159066 493 251
WRITE 159559 246 206
WRITE 159805 481 46
WRITE 160286 494 44
WRITE 160780 51 61
WRITE 160831 553 165
WRITE 161384 578 101
WRITE 161962 484 11
WRITE 162446 364 36
WRITE 162810 315 81
WRITE 163125 420 214
WRITE 163545 935 73
WRITE 164480 491 50
WRITE 164971 1001 55
WRITE 165972 910 56
WRITE 166882 51 89
WRITE 166933 944 50
WRITE 167877 630 2
WRITE 168507 289 113
WRITE 168796 438 247
WRITE 169234 691 163
WRITE 169925 228 253
WRITE 170153 535 172
WRITE 170688 29 206
WRITE 170717 562 136
WRITE 171279 878 135
WRITE 172157 235 86
WRITE 172392 727 247
WRITE 173119 119 7
WRITE 173238 744 120
WRITE 173982 670 12
WRITE 174652 113 241
WRITE 174765 705 173
WRITE 175470 249 165
WRITE 175719 3 129
WRITE 175722 513 213
WRITE 176235 180 247
WRITE 176415 203 139
WRITE 176618 667 89
WRITE 177285 90 174
WRITE 177375 1008 90
WRITE 178383 87 219
WRITE 178470 742 28
WRITE 179212 627 188
WRITE 179839 1020 159
WRITE 180859 912 218
WRITE 181771 233 49
WRITE 182004 109 164
WRITE 182113 583 103
WRITE 182696 913 174
WRITE 183609 378 144
WRITE 183987 391 94
WRITE 184378 708 246
WRITE 185086 300 42
WRITE 185386 1014 185
WRITE 186400 133 57
WRITE 186533 705 141
WRITE 187238 720 60
WRITE 187958 34 20
WRITE 187992 735 71
WRITE 188727 970 163
WRITE 189697 608 186
WRITE 190305 797 87
WRITE 191102 416 209
WRITE 191518 51 44
WRITE 191569 530 89
WRITE 192099 8 145
WRITE 192107 612 18
WRITE 192719 851 242
WRITE 193570 177 173
WRITE 193747 717 16
WRITE 194464 286 101
WRITE 194750 872 147
WRITE 195622 769 3
WRITE 196391 497 210
WRITE 196888 170 50
WRITE 197058 922 120
WRITE 197980 801 12
WRITE 198781 712 142
WRITE 199493 496 18
WRITE 199989 885 7
WRITE 200874 699 71
WRITE 201573 417 119
WRITE 201990 723 199
WRITE 202713 67 221
WRITE 202780 286 113
WRITE 203066 964 198
WRITE 204030 258 197
WRITE 204288 260 224
WRITE 204548 974 186
WRITE 205522 53 105
WRITE 205575 223 85
WRITE 205798 115 55
WRITE 205913 528 136
WRITE 206441 720 55
WRITE 207161 831 203
WRITE 207992 477 126
WRITE 208469 520 61
WRITE 208989 569 204
WRITE 209558 722 17
WRITE 210280 300 54
WRITE 210580 203 181
WRITE 210783 985 132
WRITE 211768 323 127
WRITE 212091 409 27
WRITE 212500 814 242
WRITE 213314 29 201
WRITE 213343 603 102
WRITE 213946 386 233
WRITE 214332 257 49
WRITE 214589 8 81
WRITE 214597 297 190
WRITE 214894 427 102
WRITE 215321 278 214
WRITE 215599 607 195
WRITE 216206 222 130
WRITE 216428 609 19
WRITE 217037 859 112
WRITE 217896 471 213
WRITE 218367 86 225
WRITE 218453 141 98
WRITE 218594 579 97
WRITE 219173 471 103
WRITE 219644 925 211
WRITE 220569 973 213
WRITE 221542 601 70
WRITE 222143 260 166
WRITE 222403 886 28
WRITE 223289 251 95
WRITE 223540 254 44
WRITE 223794 251 175
WRITE 224045 576 163
WRITE 224621 543 107
WRITE 225164 836 202
WRITE 226000 779 22
WRITE 226779 676 33
WRITE 227455 68 119
WRITE 227523 640 123
WRITE 228163 783 157
WRITE 228946 799 224
WRITE 229745 623 230
WRITE 230368 337 4
WRITE 230705 477 63
WRITE 231182 983 180
WRITE 232165 799 174
WRITE 232964 959 58
WRITE 233923 873 96
WRITE 234796 87 182
WRITE 234883 77 227
WRITE 234960 741 255
WRITE 235701 733 247
WRITE 236434 172 23
WRITE 236606 748 252
WRITE 237354 862 99
WRITE 238216 207 254
WRITE 238423 982 98
WRITE 239405 704 204
WRITE 240109 824 231
WRITE 240933 37 31
WRITE 240970 130 228
WRITE 241100 688 131
WRITE 241788 566 48
WRITE 242354 92 206
WRITE 242446 773 51
WRITE 243219 927 57
WRITE 244146 884 198
WRITE 245030 335 64
WRITE 245365 28 201
WRITE 245393 476 37
WRITE 245869 973 201
WRITE 246842 355 186
WRITE 247197 321 242
WRITE 247518 740 61
WRITE 248258 358 130
WRITE 248616 866 113
WRITE 249482 946 80
WRITE 250428 30 23
WRITE 250458 955 93
WRITE 251413 210 154
WRITE 251623 630 236
WRITE 252253 469 243
WRITE 252722 282 70
WRITE 253004 443 118
WRITE 253447 192 155
WRITE 253639 99 90
WRITE 253738 34 38
WRITE 253772 926 134
WRITE 254698 498 65
WRITE 255196 604 157
WRITE 255800 660 252
WRITE 256460 514 244
WRITE 256974 241 89
WRITE 257215 415 202
WRITE 257630 154 2
WRITE 257784 551 33
WRITE 258335 624 93
WRITE 258959 615 183
WRITE 259574 207 119
WRITE 259781 422 192
WRITE 260203 831 3
WRITE 261034 256 60
WRITE 261290 686 64
WRITE 261976 102 236
WRITE 262078 746 95
WRITE 262824 173 95
WRITE 262997 407 228
WRITE 263404 411 212
WRITE 263815 358 42
WRITE 264173 468 164
WRITE 264641 196 230
WRITE 264837 187 246
WRITE 265024 828 217
WRITE 265852 867 220
WRITE 266719 9 233
WRITE 266728 904 203
WRITE 267632 956 165
WRITE 268588 736 28
WRITE 269324 620 168
WRITE 269944 227 237
WRITE 270171 24 205
WRITE 270195 92 191
WRITE 270287 5 174
WRITE 270292 408 2
WRITE 270700 436 46
WRITE 271136 105 51
WRITE 271241 676 170
WRITE 271917 377 37
WRITE 272294 933 5
WRITE 273227 318 99
WRITE 273545 770 125
WRITE 274315 326 81
WRITE 274641 802 109
WRITE 275443 564 1
WRITE 276007 56 201
WRITE 276063 317 255
WRITE 276380 879 136
WRITE 277259 34 62
WRITE 277293 678 97
WRITE 277971 488 165
WRITE 278459 370 105
WRITE 278829 549 220
WRITE 279378 961 158
WRITE 280339 846 225
WRITE 281185 244 172
WRITE 281429 649 181
WRITE 282078 507 39
WRITE 282585 422 99
WRITE 283007 29 194
WRITE 283036 417 140
WRITE 283453 205 195
WRITE 283658 731 110
WRITE 284389 544 143
WRITE 284933 459 53
WRITE 285392 297 42
WRITE 285689 192 83
WRITE 285881 318 236
WRITE 286199 342 45
WRITE 286541 962 17
WRITE 287503 898 40
WRITE 288401 212 130
WRITE 288613 823 251
WRITE 289436 947 125
WRITE 290383 851 213
WRITE 291234 536 61
WRITE 291770 690 138
WRITE 292460 649 240
WRITE 293109 739 149
WRITE 293848 392 245
WRITE 294240 770 91
WRITE 295010 774 159
WRITE 295784 16 24
WRITE 295800 454 16
WRITE 296254 377 129
WRITE 296631 897 84
WRITE 297528 549 233
WRITE 298077 791 13
WRITE 298868 512 112
WRITE 299380 39 194
WRITE 299419 465 78
WRITE 299884 338 1
WRITE 300222 740 172
WRITE 300962 910 15
WRITE 301872 313 107
WRITE 302185 900 17
WRITE 303085 258 219
WRITE 303343 520 42
WRITE 303863 787 41
WRITE 304650 255 21
WRITE 304905 740 59
WRITE 305645 272 7
WRITE 305917 960 29
WRITE 306877 88 143
WRITE 306965 311 100
WRITE 307276 251 13
WRITE 307527 139 200
WRITE 307666 285 155
WRITE 307951 462 153
WRITE 308413 930 181
WRITE 309343 226 162
WRITE 309569 218 101
WRITE 309787 636 7
WRITE 310423 555 25
WRITE 310978 121 81
WRITE 311099 146 208
WRITE 311245 740 242
WRITE 311985 941 11
WRITE 312926 646 230
WRITE 313572 687 82
WRITE 314259 146 179
WRITE 314405 683 85
WRITE 315088 304 209
WRITE 315392 43 122
WRITE 315435 48 181
WRITE 315483 524 64
WRITE 316007 336 10
WRITE 316343 844 31
WRITE 317187 137 230
WRITE 317324 210 114
WRITE 317534 76 92
WRITE 317610 593 179
WRITE 318203 412 158
WRITE 318615 940 165
WRITE 319555 1021 92
WRITE 320576 981 115
WRITE 321557 526 251
WRITE 322083 137 69
WRITE 322220 542 241
WRITE 322762 634 106
WRITE 323396 424 224
WRITE 323820 359 202
WRITE 324179 79 61
WRITE 324258 360 42
WRITE 324618 146 224
WRITE 324764 817 66
WRITE 325581 857 229
WRITE 326438 39 238
WRITE 326477 641 7
WRITE 327118 27 53
WRITE 327145 625 64
WRITE 327770 235 204
WRITE 328005 837 57
WRITE 328842 80 230
WRITE 328922 161 133
WRITE 329083 279 219
WRITE 329362 679 120
WRITE 330041 676 90
WRITE 330717 509 124
WRITE 331226 439 141
WRITE 331665 207 149
WRITE 331872 786 243
WRITE 332658 439 10
WRITE 333097 378 31
WRITE 333475 597 179
WRITE 334072 451 227
WRITE 334523 50 242
WRITE 334573 467 60
WRITE 335040 536 66
WRITE 335576 17 158
WRITE 335593 69 30
WRITE 335662 613 63
WRITE 336275 277 12
WRITE 336552 7 93
WRITE 336559 554 196
WRITE 337113 706 58
WRITE 337819 155 93
WRITE 337974 685 75
WRITE 338659 686 50
WRITE 339345 968 110
WRITE 340313 274 226
WRITE 340587 20 228
WRITE 340607 933 26
WRITE 341540 871 160
WRITE 342411 118 144
WRITE 342529 308 252
WRITE 342837 275 92
WRITE 343112 779 130
WRITE 343891 995 115
WRITE 344886 823 142
WRITE 345709 244 246
WRITE 345953 913 35
WRITE 346866 433 9
WRITE 347299 908 210
WRITE 348207 289 246
WRITE 348496 490 102
WRITE 348986 788 80
WRITE 349774 389 31
WRITE 350163 276 159
WRITE 350439 756 228
WRITE 351195 464 175
WRITE 351659 747 185
WRITE 352406 155 198
WRITE 352561 32 142
WRITE 352593 98 177
WRITE 352691 479 203
WRITE 353170 731 57
WRITE 353901 814 77
WRITE 354715 603 220
WRITE 355318 844 76
WRITE 356162 349 53
WRITE 356511 82 165
WRITE 356593 1023 209
WRITE 357616 539 110
WRITE 358155 486 226
WRITE 358641 775 182
WRITE 359416 747 222
WRITE 360163 592 216
WRITE 360755 506 76
WRITE 361261 14 17
WRITE 361275 475 175
WRITE 361750 698 86
WRITE 362448 288 222
WRITE 362736 268 251
WRITE 363004 285 242
WRITE 363289 916 173
WRITE 364205 77 196
WRITE 364282 390 25
WRITE 364672 622 99
WRITE 365294 35 75
WRITE 365329 327 192
WRITE 365656 218 69
WRITE 365874 298 209
WRITE 366172 537 60
WRITE 366709 391 48
WRITE 367100 308 12
WRITE 367408 563 158
WRITE 367971 27 76
WRITE 367998 24 150
WRITE 368022 388 182
WRITE 368410 980 199
WRITE 369390 1007 110
WRITE 370397 14 200
WRITE 370411 847 213
WRITE 371258 224 1
WRITE 371482 734 82
WRITE 372216 739 66
WRITE 372955 1015 139
WRITE 373970 697 65
WRITE 374667 596 127
WRITE 375263 969 192
WRITE 376232 284 183
WRITE 376516 201 101
WRITE 376717 428 207
WRITE 377145 471 168
WRITE 377616 989 27
WRITE 378605 259 34
WRITE 378864 472 210
WRITE 379336 945 143
WRITE 380281 291 248
WRITE 380572 563 222
WRITE 381135 956 172
WRITE 382091 832 191
WRITE 382923 661 217
WRITE 383584 278 126
WRITE 383862 272 250
WRITE 384134 142 143
WRITE 384276 163 212
WRITE 384439 813 240
WRITE 385252 832 17
WRITE 386084 229 130
WRITE 386313 964 50
WRITE 387277 552 58
WRITE 387829 622 23
WRITE 388451 639 230
WRITE 389090 329 46
WRITE 389419 543 75
WRITE 389962 510 78
WRITE 390472 598 38
WRITE 391070 220 71
WRITE 391290 860 54
WRITE 392150 537 226
WRITE 392687 343 136
WRITE 393030 262 26
WRITE 393292 971 231
WRITE 394263 356 234
WRITE 394619 188 21
WRITE 394807 402 89
WRITE 395209 370 23
WRITE 395579 97 126
WRITE 395676 446 20
WRITE 396122 151 67
WRITE 396273 151 7
WRITE 396424 911 221
WRITE 397335 445 244
WRITE 397780 853 125
WRITE 398633 290 19
WRITE 398923 455 90
WRITE 399378 442 230
WRITE 399820 528 115
WRITE 400348 972 103
WRITE 401320 346 209
WRITE 401666 640 199
WRITE 402306 473 94
WRITE 402779 435 93
WRITE 403214 491 75
WRITE 403705 10 52
WRITE 403715 822 46
WRITE 404537 536 128
WRITE 405073 721 189
WRITE 405794 21 222
WRITE 405815 515 151
WRITE 406330 603 130
WRITE 406933 277 210
WRITE 407210 852 140
WRITE 408062 169 231
WRITE 408231 543 206
WRITE 408774 330 212
WRITE 409104 426 185
WRITE 409530 963 144
WRITE 410493 935 223
WRITE 411428 379 226
WRITE 411807 777 187
WRITE 412584 867 158
WRITE 413451 99 101
WRITE 413550 678 20
WRITE 414228 767 171
WRITE 414995 958 116
WRITE 415953 712 131
WRITE 416665 714 53
WRITE 417379 556 113
WRITE 417935 517 220
WRITE 418452 1016 107
WRITE 419468 571 4
WRITE 420039 652 243
WRITE 420691 726 194
WRITE 421417 372 163
WRITE 421789 700 18
WRITE 422489 518 215
WRITE 423007 166 108
WRITE 423173 703 208
WRITE 423876 95 58
WRITE 423971 440 35
WRITE 424411 320 9
WRITE 424731 215 163
WRITE 424946 512 207
WRITE 425458 392 118
WRITE 425850 430 244
WRITE 426280 247 106
WRITE 426527 734 18
WRITE 427261 639 236
WRITE 427900 855 177
WRITE 428755 556 195
WRITE 429311 297 254
WRITE 429608 863 140
WRITE 430471 37 248
WRITE 430508 632 132
WRITE 431140 424 121
WRITE 431564 752 24
WRITE 432316 44 98
WRITE 432360 377 110
WRITE 432737 181 9
WRITE 432918 201 106
WRITE 433119 444 73
WRITE 433563 668 231
WRITE 434231 38 248
WRITE 434269 158 84
WRITE 434427 305 75
WRITE 434732 748 177
WRITE 435480 647 63
WRITE 436127 677 40
WRITE 436804 887 150
WRITE 437691 668 230
WRITE 438359 675 244
WRITE 439034 498 142
WRITE 439532 420 100
WRITE 439952 791 214
WRITE 440743 212 156
WRITE 440955 950 250
WRITE 441905 207 30
WRITE 442112 271 77
WRITE 442383 574 155
WRITE 442957 241 66
WRITE 443198 809 87
WRITE 444007 602 255
WRITE 444609 157 179
WRITE 444766 751 225
WRITE 445517 12 104
WRITE 445529 113 119
WRITE 445642 495 107
WRITE 446137 22 22
WRITE 446159 756 83
WRITE 446915 673 47
WRITE 447588 366 77
WRITE 447954 363 198
WRITE 448317 207 42
WRITE 448524 654 55
WRITE 449178 394 112
WRITE 449572 239 186
WRITE 449811 11 191
WRITE 449822 42 43
WRITE 449864 400 36
WRITE 450264 177 27
WRITE 450441 617 84
WRITE 451058 339 100
WRITE 451397 746 98
WRITE 452143 637 85
WRITE 452780 682 156
WRITE 453462 853 100
WRITE 454315 104 27
WRITE 454419 823 3
WRITE 455242 606 182
WRITE 455848 987 111
WRITE 456835 662 80
WRITE 457497 499 55
WRITE 457996 908 154
WRITE 458904 379 220
WRITE 459283 364 160
WRITE 459647 578 122
WRITE 460225 898 48
WRITE 461123 563 39
WRITE 461686 760 238
WRITE 462446 442 12
WRITE 462888 310 228
WRITE 463198 39 68
WRITE 463237 754 16
WRITE 463991 360 83
WRITE 464351 729 81
WRITE 465080 32 114
WRITE 465112 101 152
WRITE 465213 458 84
WRITE 465671 692 118
WRITE 466363 489 40
WRITE 466852 399 72
WRITE 467251 969 191
WRITE 468220 623 222
WRITE 468843 860 167
WRITE 469703 525 106
WRITE 470228 37 36
WRITE 470265 522 196
WRITE 470787 712 122
WRITE 471499 307 22
WRITE 471806 467 122
WRITE 472273 239 31
WRITE 472512 670 22
WRITE 473182 719 79
WRITE 473901 575 112
WRITE 474476 138 49
WRITE 474614 602 99
WRITE 475216 885 18
WRITE 476101 189 167
WRITE 476290 300 142
WRITE 476590 885 9
WRITE 477475 753 40
WRITE 478228 721 137
WRITE 478949 430 180
WRITE 479379 631 44
WRITE 480010 494 72
WRITE 480504 628 240
WRITE 481132 195 154
WRITE 481327 935 140
WRITE 482262 615 16
WRITE 482877 491 184
WRITE 483368 161 119
WRITE 483529 542 111
WRITE 484071 633 146
WRITE 484704 295 198
WRITE 484999 394 230
WRITE 485393 575 67
WRITE 485968 665 123
WRITE 486633 456 35
WRITE 487089 228 167
WRITE 487317 767 56
WRITE 488084 132 27
WRITE 488216 550 107
WRITE 488766 235 161
WRITE 489001 232 114
WRITE 489233 902 35
WRITE 490135 487 24
WRITE 490622 342 101
WRITE 490964 587 87
WRITE 491551 834 111
WRITE 492385 884 129
WRITE 493269 228 155
WRITE 493497 735 163
WRITE 494232 1020 113
WRITE 495252 752 2
WRITE 496004 260 74
WRITE 496264 798 85
WRITE 497062 885 28
WRITE 497947 597 121
WRITE 498544 685 146
WRITE 499229 240 111
WRITE 499469 57 71
WRITE 499526 179 220
WRITE 499705 500 52
WRITE 500205 250 23
WRITE 500455 815 60
WRITE 501270 115 50
WRITE 501385 510 116
WRITE 501895 202 118
WRITE 502097 486 162
WRITE 502583 306 104
WRITE 502889 973 149
WRITE 503862 987 242
WRITE 504849 677 150
WRITE 505526 858 119
WRITE 506384 172 183
WRITE 506556 455 37
WRITE 507011 486 70
WRITE 507497 442 134
WRITE 507939 162 95
WRITE 508101 450 13
WRITE 508551 324 197
WRITE 508875 124 53
WRITE 508999 348 109
WRITE 509347 730 2
WRITE 510077 203 76
WRITE 510280 432 224
WRITE 510712 766 222
WRITE 511478 745 169
WRITE 512223 542 3
WRITE 512765 989 93
WRITE 513754 989 96
WRITE 514743 925 24
WRITE 515668 172 118
WRITE 515840 359 142
WRITE 516199 54 189
WRITE 516253 15 62
WRITE 516268 468 2
WRITE 516736 411 253
WRITE 517147 592 162
WRITE 517739 59 247
WRITE 517798 682 199
WRITE 518480 176 6
WRITE 518656 990 51
WRITE 519646 517 27
WRITE 520163 829 153
WRITE 520992 407 102
WRITE 521399 335 72
WRITE 521734 49 94
WRITE 521783 416 184
WRITE 522199 294 128
WRITE 522493 377 60
WRITE 522870 995 2
WRITE 523865 715 11
WRITE 524580 318 152
WRITE 524898 747 24
WRITE 525645 417 43
WRITE 526062 976 228
WRITE 527038 417 12
WRITE 527455 286 221
WRITE 527741 440 144
WRITE 528181 58 93
WRITE 528239 402 217
WRITE 528641 723 35
WRITE 529364 848 232
WRITE 530212 450 72
WRITE 530662 819 16
WRITE 531481 780 114
WRITE 532261 454 63
WRITE 532715 323 135
WRITE 533038 207 223
WRITE 533245 180 242
WRITE 533425 892 43
WRITE 534317 401 24
WRITE 534718 941 225
WRITE 535659 243 178
WRITE 535902 627 48
WRITE 536529 87 76
WRITE 536616 141 23
WRITE 536757 643 133
WRITE 537400 143 209
WRITE 537543 689 12
WRITE 538232 720 180
WRITE 538952 252 129
WRITE 539204 804 125
WRITE 540008 646 50
WRITE 540654 570 208
WRITE 541224 103 83
WRITE 541327 26 82
WRITE 541353 256 180
WRITE 541609 736 28
WRITE 542345 566 49
WRITE 542911 775 205
WRITE 543686 812 125
WRITE 544498 486 100
WRITE 544984 51 131
WRITE 545035 805 219
WRITE 545840 543 94
WRITE 546383 778 4
WRITE 547161 191 15
WRITE 547352 347 238
WRITE 547699 1019 13
WRITE 548718 357 143
WRITE 549075 646 178
WRITE 549721 366 154
WRITE 550087 778 51
WRITE 550865 1018 193
WRITE 551883 411 60
WRITE 552294 95 152
WRITE 552389 155 9
WRITE 552544 182 163
WRITE 552726 697 170
WRITE 553423 831 8
WRITE 554254 830 36
WRITE 555084 809 228
WRITE 555893 709 21
WRITE 556602 11 81
WRITE 556613 229 242
WRITE 556842 448 209
WRITE 557290 323 67
WRITE 557613 490 78
WRITE 558103 339 4
WRITE 558442 585 93
WRITE 559027 449 183
WRITE 559476 67 52
WRITE 559543 657 12
WRITE 560200 905 114
WRITE 561105 845 27
WRITE 561950 449 5
WRITE 562399 33 19
WRITE 562432 306 50
WRITE 562738 910 221
WRITE 563648 201 243
WRITE 563849 283 19
WRITE 564132 70 169
WRITE 564202 332 163
WRITE 564534 442 54
WRITE 564976 282 43
WRITE 565258 61 84
WRITE 565319 841 229
WRITE 566160 155 148
WRITE 566315 407 216
WRITE 566722 783 249
WRITE 567505 357 184
WRITE 567862 130 72
WRITE 567992 381 144
WRITE 568373 146 60
WRITE 568519 893 62
WRITE 569412 838 115
WRITE 570250 537 34
WRITE 570787 189 116
WRITE 570976 816 160
WRITE 571792 289 126
WRITE 572081 951 124
WRITE 573032 869 81
WRITE 573901 165 52
WRITE 574066 964 57
WRITE 575030 58 90
WRITE 575088 244 54
WRITE 575332 642 88
WRITE 575974 630 136
WRITE 576604 964 205
WRITE 577568 105 99
WRITE 577673 499 27
WRITE 578172 191 31
WRITE 578363 66 157
WRITE 578429 812 166
WRITE 579241 181 63
WRITE 579422 417 27
WRITE 579839 684 112
WRITE 580523 839 90
WRITE 581362 764 141
WRITE 582126 27 201
WRITE 582153 180 177
WRITE 582333 146 250
WRITE 582479 40 239
WRITE 582519 621 123
WRITE 583140 862 212
WRITE 584002 889 116
WRITE 584891 1017 195
WRITE 585908 764 3
WRITE 586672 51 152
WRITE 586723 639 170
WRITE 587362 824 118
WRITE 588186 681 74
