MOUNT
WRITE 55040 256 214
WRITE 55296 256 216
WRITE 55552 256 216
WRITE 55808 256 218
WRITE 56064 256 218
WRITE 56320 256 220
WRITE 56576 256 220
WRITE 56832 256 222
WRITE 57088 256 222
WRITE 57344 256 224
WRITE 57600 256 224
WRITE 57856 256 226
WRITE 58112 256 226
WRITE 58368 256 228
WRITE 58624 256 228
WRITE 58880 256 230
WRITE 59136 256 230
WRITE 59392 256 232
WRITE 59648 256 232
WRITE 59904 256 234
WRITE 60160 256 234
WRITE 60416 256 236
WRITE 60672 256 236
WRITE 60928 256 238
WRITE 61184 256 238
WRITE 61440 256 240
WRITE 61696 256 240
WRITE 61952 256 242
WRITE 62208 256 242
WRITE 62464 256 244
WRITE 62720 256 244
WRITE 62976 256 246
WRITE 63232 256 246
WRITE 63488 256 248
WRITE 63744 256 248
WRITE 64000 256 250
WRITE 64256 256 250
WRITE 64512 256 252
WRITE 64768 256 252
WRITE 65024 256 254
WRITE 65280 256 254
WRITE 65536 256 0
WRITE 65792 256 0
WRITE 66048 256 2
WRITE 66304 256 2
WRITE 66560 256 4
WRITE 66816 256 4
WRITE 67072 256 6
WRITE 67328 256 6
WRITE 67584 256 8
WRITE 67840 256 8
WRITE 68096 256 10
WRITE 68352 256 10
WRITE 68608 256 12
WRITE 68864 256 12
WRITE 69120 256 14
WRITE 69376 256 14
WRITE 69632 256 16
WRITE 69888 256 16
WRITE 70144 256 18
WRITE 70400 256 18
WRITE 70656 256 20
WRITE 70912 256 20
WRITE 71168 256 22
WRITE 71424 256 22
WRITE 71680 256 24
WRITE 71936 256 24
WRITE 72192 256 26
WRITE 72448 256 26
WRITE 72704 256 28
WRITE 72960 256 28
WRITE 73216 256 30
WRITE 73472 256 30
WRITE 73728 256 32
WRITE 73984 256 32
WRITE 74240 256 34
WRITE 74496 256 34
WRITE 74752 256 36
WRITE 75008 256 36
WRITE 75264 256 38
WRITE 75520 256 38
WRITE 75776 256 40
WRITE 76032 256 40
WRITE 76288 256 42
WRITE 76544 256 42
WRITE 76800 256 44
WRITE 77056 256 44
WRITE 77312 256 46
WRITE 77568 256 46
WRITE 77824 256 48
WRITE 78080 256 48
WRITE 78336 256 50
WRITE 78592 256 50
WRITE 78848 256 52
WRITE 79104 256 52
WRITE 79360 256 54
WRITE 79616 256 54
WRITE 79872 256 56
WRITE 80128 256 56
WRITE 80384 256 58
WRITE 80640 256 58
WRITE 80896 256 60
WRITE 81152 256 60
WRITE 81408 256 62
WRITE 81664 256 62
WRITE 81920 256 64
WRITE 82176 256 64
WRITE 82432 256 66
WRITE 82688 256 66
WRITE 82944 256 68
WRITE 83200 256 68
WRITE 83456 256 70
WRITE 83712 256 70
WRITE 83968 256 72
WRITE 84224 256 72
WRITE 84480 256 74
WRITE 84736 256 74
WRITE 84992 256 76
WRITE 85248 256 76
WRITE 85504 256 78
WRITE 85760 256 78
WRITE 86016 256 80
WRITE 86272 256 80
WRITE 86528 256 82
WRITE 86784 256 82
WRITE 87040 256 84
WRITE 87296 256 84
WRITE 87552 256 86
WRITE 87808 256 86
WRITE 88064 256 88
WRITE 88320 256 88
WRITE 88576 256 90
WRITE 88832 256 90
WRITE 89088 256 92
WRITE 89344 256 92
WRITE 89600 256 94
WRITE 89856 256 94
WRITE 90112 256 96
WRITE 90368 256 96
WRITE 90624 256 98
WRITE 90880 256 98
WRITE 91136 256 100
WRITE 91392 256 100
WRITE 91648 256 102
WRITE 91904 256 102
WRITE 92160 256 104
WRITE 92416 256 104
WRITE 92672 256 106
WRITE 92928 256 106
WRITE 93184 256 108
WRITE 93440 256 108
WRITE 93696 256 110
WRITE 93952 256 110
WRITE 94208 256 112
WRITE 94464 256 112
WRITE 94720 256 114
WRITE 94976 256 114
WRITE 95232 256 116
WRITE 95488 256 116
WRITE 95744 256 118
WRITE 96000 256 118
WRITE 96256 256 120
WRITE 96512 256 120
WRITE 96768 256 122
WRITE 97024 256 122
WRITE 97280 256 124
WRITE 97536 256 124
WRITE 97792 256 126
WRITE 98048 256 126
WRITE 98304 256 128
WRITE 98560 256 128
WRITE 98816 256 130
WRITE 99072 256 130
WRITE 99328 256 132
WRITE 99584 256 132
WRITE 99840 256 134
WRITE 100096 256 134
WRITE 100352 256 136
WRITE 100608 256 136
WRITE 100864 256 138
WRITE 101120 256 138
WRITE 101376 256 140
WRITE 101632 256 140
WRITE 101888 256 142
WRITE 102144 256 142
WRITE 102400 256 144
WRITE 102656 256 144
WRITE 102912 256 146
WRITE 103168 256 146
WRITE 103424 256 148
WRITE 103680 256 148
WRITE 103936 256 150
WRITE 104192 256 150
WRITE 104448 256 152
WRITE 104704 256 152
WRITE 104960 256 154
WRITE 105216 256 154
WRITE 105472 256 156
WRITE 105728 256 156
WRITE 105984 256 158
WRITE 106240 256 158
WRITE 106496 256 160
WRITE 106752 256 160
WRITE 107008 256 162
WRITE 107264 256 162
WRITE 107520 256 164
WRITE 107776 256 164
WRITE 108032 256 166
WRITE 108288 256 166
WRITE 108544 256 168
WRITE 108800 256 168
WRITE 109056 256 170
WRITE 109312 256 170
WRITE 109568 256 172
WRITE 109824 256 172
WRITE 110080 256 174
WRITE 110336 256 174
WRITE 110592 256 176
WRITE 110848 256 176
WRITE 111104 256 178
WRITE 111360 256 178
WRITE 111616 256 180
WRITE 111872 256 180
WRITE 112128 256 182
WRITE 112384 256 182
WRITE 112640 256 184
WRITE 112896 256 184
WRITE 113152 256 186
WRITE 113408 256 186
WRITE 113664 256 188
WRITE 113920 256 188
WRITE 114176 256 190
WRITE 114432 256 190
WRITE 114688 256 192
WRITE 114944 256 192
WRITE 115200 256 194
WRITE 115456 256 194
WRITE 115712 256 196
WRITE 115968 256 196
WRITE 116224 256 198
WRITE 116480 256 198
WRITE 116736 256 200
WRITE 116992 256 200
WRITE 117248 256 202
WRITE 117504 256 202
WRITE 117760 256 204
WRITE 118016 256 204
WRITE 118272 256 206
WRITE 118528 256 206
WRITE 118784 256 208
WRITE 119040 256 208
WRITE 119296 256 210
WRITE 119552 256 210
WRITE 119808 256 212
WRITE 120064 256 212
WRITE 120320 256 214
WRITE 120576 256 214
WRITE 120832 256 216
WRITE 121088 256 216
WRITE 121344 256 218
WRITE 121600 256 218
WRITE 121856 256 220
WRITE 122112 256 220
WRITE 122368 256 222
WRITE 122624 256 222
WRITE 122880 256 224
WRITE 123136 256 224
WRITE 123392 256 226
WRITE 123648 256 226
WRITE 123904 256 228
WRITE 124160 256 228
WRITE 124416 256 230
WRITE 124672 256 230
WRITE 124928 256 232
WRITE 125184 256 232
WRITE 125440 256 234
WRITE 125696 256 234
WRITE 125952 256 236
WRITE 126208 256 236
WRITE 126464 256 238
WRITE 126720 256 238
WRITE 126976 256 240
WRITE 127232 256 240
WRITE 127488 256 242
WRITE 127744 256 242
WRITE 128000 256 244
WRITE 128256 256 244
WRITE 128512 256 246
WRITE 128768 256 246
WRITE 129024 256 248
WRITE 129280 256 248
WRITE 129536 256 250
WRITE 129792 256 250
WRITE 130048 256 252
WRITE 130304 256 252
WRITE 130560 256 254
WRITE 130816 256 254
WRITE 131072 256 0
WRITE 131328 256 0
WRITE 131584 256 2
WRITE 131840 256 2
WRITE 132096 256 4
WRITE 132352 256 4
WRITE 132608 256 6
WRITE 132864 256 6
WRITE 133120 256 8
WRITE 133376 256 8
WRITE 133632 256 10
WRITE 133888 256 10
WRITE 134144 256 12
WRITE 134400 256 12
WRITE 134656 256 14
WRITE 134912 256 14
WRITE 135168 256 16
WRITE 135424 256 16
WRITE 135680 256 18
WRITE 135936 256 18
WRITE 136192 256 20
WRITE 136448 256 20
WRITE 136704 256 22
WRITE 136960 256 22
WRITE 137216 256 24
WRITE 137472 256 24
WRITE 137728 256 26
WRITE 137984 256 26
WRITE 138240 256 28
WRITE 138496 256 28
WRITE 138752 256 30
WRITE 139008 256 30
WRITE 139264 256 32
WRITE 139520 256 32
WRITE 139776 256 34
WRITE 140032 256 34
WRITE 140288 256 36
WRITE 140544 256 36
WRITE 140800 256 38
WRITE 141056 256 38
WRITE 141312 256 40
WRITE 141568 256 40
WRITE 141824 256 42
WRITE 142080 256 42
WRITE 142336 256 44
WRITE 142592 256 44
WRITE 142848 256 46
WRITE 143104 256 46
WRITE 143360 256 48
WRITE 143616 256 48
WRITE 143872 256 50
WRITE 144128 256 50
WRITE 144384 256 52
WRITE 144640 256 52
WRITE 144896 256 54
WRITE 145152 256 54
WRITE 145408 256 56
WRITE 145664 256 56
WRITE 145920 256 58
WRITE 146176 256 58
WRITE 146432 256 60
WRITE 146688 256 60
WRITE 146944 256 62
WRITE 147200 256 62
WRITE 147456 256 64
WRITE 147712 256 64
WRITE 147968 256 66
WRITE 148224 256 66
WRITE 148480 256 68
WRITE 148736 256 68
WRITE 148992 256 70
WRITE 149248 256 70
WRITE 149504 256 72
WRITE 149760 256 72
WRITE 150016 256 74
WRITE 150272 256 74
WRITE 150528 256 76
WRITE 150784 256 76
WRITE 151040 256 78
WRITE 151296 256 78
WRITE 151552 256 80
WRITE 151808 256 80
WRITE 152064 256 82
WRITE 152320 256 82
WRITE 152576 256 84
WRITE 152832 256 84
WRITE 153088 256 86
WRITE 153344 256 86
WRITE 153600 256 88
WRITE 153856 256 88
WRITE 154112 256 90
WRITE 154368 256 90
WRITE 154624 256 92
WRITE 154880 256 92
WRITE 155136 256 94
WRITE 155392 256 94
WRITE 155648 256 96
WRITE 155904 256 96
WRITE 156160 256 98
WRITE 156416 256 98
WRITE 156672 256 100
WRITE 156928 256 100
WRITE 157184 256 102
WRITE 157440 256 102
WRITE 157696 256 104
WRITE 157952 256 104
WRITE 158208 256 106
WRITE 158464 256 106
WRITE 158720 256 108
WRITE 158976 256 108
WRITE 159232 256 110
WRITE 159488 256 110
WRITE 159744 256 112
WRITE 160000 256 112
WRITE 160256 256 114
WRITE 160512 256 114
WRITE 160768 256 116
WRITE 161024 256 116
WRITE 161280 256 118
WRITE 161536 256 118
WRITE 161792 256 120
WRITE 162048 256 120
WRITE 162304 256 122
WRITE 162560 256 122
WRITE 162816 256 124
WRITE 163072 256 124
WRITE 163328 256 126
WRITE 163584 256 126
WRITE 163840 256 128
WRITE 164096 256 128
WRITE 164352 256 130
WRITE 164608 256 130
WRITE 164864 256 132
WRITE 165120 256 132
WRITE 165376 256 134
WRITE 165632 256 134
WRITE 165888 256 136
WRITE 166144 256 136
WRITE 166400 256 138
WRITE 166656 256 138
WRITE 166912 256 140
WRITE 167168 256 140
WRITE 167424 256 142
WRITE 167680 256 142
WRITE 167936 256 144
WRITE 168192 256 144
WRITE 168448 256 146
WRITE 168704 256 146
WRITE 168960 256 148
WRITE 169216 256 148
WRITE 169472 256 150
WRITE 169728 256 150
WRITE 169984 256 152
WRITE 170240 256 152
WRITE 170496 256 154
WRITE 170752 256 154
WRITE 171008 256 156
WRITE 171264 256 156
WRITE 171520 256 158
WRITE 171776 256 158
WRITE 172032 256 160
WRITE 172288 256 160
WRITE 172544 256 162
WRITE 172800 256 162
WRITE 173056 256 164
WRITE 173312 256 164
WRITE 173568 256 166
WRITE 173824 256 166
WRITE 174080 256 168
WRITE 174336 256 168
WRITE 174592 256 170
WRITE 174848 256 170
WRITE 175104 256 172
WRITE 175360 256 172
WRITE 175616 256 174
WRITE 175872 256 174
WRITE 176128 256 176
WRITE 176384 256 176
WRITE 176640 256 178
WRITE 176896 256 178
WRITE 177152 256 180
WRITE 177408 256 180
WRITE 177664 256 182
WRITE 177920 256 182
WRITE 178176 256 184
WRITE 178432 256 184
WRITE 178688 256 186
WRITE 178944 256 186
WRITE 179200 256 188
WRITE 179456 256 188
WRITE 179712 256 190
WRITE 179968 256 190
WRITE 180224 256 192
WRITE 180480 256 192
WRITE 180736 256 194
WRITE 180992 256 194
WRITE 181248 256 196
WRITE 181504 256 196
WRITE 181760 256 198
WRITE 182016 256 198
WRITE 182272 256 200
WRITE 182528 256 200
WRITE 182784 256 202
WRITE 183040 256 202
WRITE 183296 256 204
WRITE 183552 256 204
WRITE 183808 256 206
WRITE 184064 256 206
WRITE 184320 256 208
WRITE 184576 256 208
WRITE 184832 256 210
WRITE 185088 256 210
WRITE 185344 256 212
WRITE 185600 256 212
WRITE 185856 256 214
WRITE 186112 256 214
WRITE 186368 256 216
WRITE 186624 256 216
WRITE 186880 256 218
WRITE 187136 256 218
WRITE 187392 256 220
WRITE 187648 256 220
WRITE 187904 256 222
WRITE 188160 256 222
WRITE 188416 256 224
WRITE 188672 256 224
WRITE 188928 256 226
WRITE 189184 256 226
WRITE 189440 256 228
WRITE 189696 256 228
WRITE 189952 256 230
WRITE 190208 256 230
WRITE 190464 256 232
WRITE 190720 256 232
WRITE 190976 256 234
WRITE 191232 256 234
WRITE 191488 256 236
WRITE 191744 256 236
WRITE 192000 256 238
WRITE 192256 256 238
WRITE 192512 256 240
WRITE 192768 256 240
WRITE 193024 256 242
WRITE 193280 256 242
WRITE 193536 256 244
WRITE 193792 256 244
WRITE 194048 256 246
WRITE 194304 256 246
WRITE 194560 256 248
WRITE 194816 256 248
WRITE 195072 256 250
WRITE 195328 256 250
WRITE 195584 256 252
WRITE 195840 256 252
WRITE 196096 256 254
WRITE 196352 256 254
WRITE 196608 256 0
WRITE 196864 256 0
WRITE 197120 256 2
WRITE 197376 256 2
WRITE 197632 256 4
WRITE 197888 256 4
WRITE 198144 256 6
WRITE 198400 256 6
WRITE 198656 256 8
WRITE 198912 256 8
WRITE 199168 256 10
WRITE 199424 256 10
WRITE 199680 256 12
WRITE 199936 256 12
WRITE 200192 256 14
WRITE 200448 256 14
WRITE 200704 256 16
WRITE 200960 256 16
WRITE 201216 256 18
WRITE 201472 256 18
WRITE 201728 256 20
WRITE 201984 256 20
WRITE 202240 256 22
WRITE 202496 256 22
WRITE 202752 256 24
WRITE 203008 256 24
WRITE 203264 256 26
WRITE 203520 256 26
WRITE 203776 256 28
WRITE 204032 256 28
WRITE 204288 256 30
WRITE 204544 256 30
WRITE 204800 256 32
WRITE 205056 256 32
WRITE 205312 256 34
WRITE 205568 256 34
WRITE 205824 256 36
WRITE 206080 256 36
WRITE 206336 256 38
WRITE 206592 256 38
WRITE 206848 256 40
WRITE 207104 256 40
WRITE 207360 256 42
WRITE 207616 256 42
WRITE 207872 256 44
WRITE 208128 256 44
WRITE 208384 256 46
WRITE 208640 256 46
WRITE 208896 256 48
WRITE 209152 256 48
WRITE 209408 256 50
WRITE 209664 256 50
WRITE 209920 256 52
WRITE 210176 256 52
WRITE 210432 256 54
WRITE 210688 256 54
WRITE 210944 256 56
WRITE 211200 256 56
WRITE 211456 256 58
WRITE 211712 256 58
WRITE 211968 256 60
WRITE 212224 256 60
WRITE 212480 256 62
WRITE 212736 256 62
WRITE 212992 256 64
WRITE 213248 256 64
WRITE 213504 256 66
WRITE 213760 256 66
WRITE 214016 256 68
WRITE 214272 256 68
WRITE 214528 256 70
WRITE 214784 256 70
WRITE 215040 256 72
WRITE 215296 256 72
WRITE 215552 256 74
WRITE 215808 256 74
WRITE 216064 256 76
WRITE 216320 256 76
WRITE 216576 256 78
WRITE 216832 256 78
WRITE 217088 256 80
WRITE 217344 256 80
WRITE 217600 256 82
WRITE 217856 256 82
WRITE 218112 256 84
WRITE 218368 256 84
WRITE 218624 256 86
WRITE 218880 256 86
WRITE 219136 256 88
WRITE 219392 256 88
WRITE 219648 256 90
WRITE 219904 256 90
WRITE 220160 256 92
WRITE 220416 256 92
WRITE 220672 256 94
WRITE 220928 256 94
WRITE 221184 256 96
WRITE 221440 256 96
WRITE 221696 256 98
WRITE 221952 256 98
WRITE 222208 256 100
WRITE 222464 256 100
WRITE 222720 256 102
WRITE 222976 256 102
WRITE 223232 256 104
WRITE 223488 256 104
WRITE 223744 256 106
WRITE 224000 256 106
WRITE 224256 256 108
WRITE 224512 256 108
WRITE 224768 256 110
WRITE 225024 256 110
WRITE 225280 256 112
WRITE 225536 256 112
WRITE 225792 256 114
WRITE 226048 256 114
WRITE 226304 256 116
WRITE 226560 256 116
WRITE 226816 256 118
WRITE 227072 256 118
WRITE 227328 256 120
WRITE 227584 256 120
WRITE 227840 256 122
WRITE 228096 256 122
WRITE 228352 256 124
WRITE 228608 256 124
WRITE 228864 256 126
WRITE 229120 256 126
WRITE 229376 256 128
WRITE 229632 256 128
WRITE 229888 256 130
WRITE 230144 256 130
WRITE 230400 256 132
WRITE 230656 256 132
WRITE 230912 256 134
WRITE 231168 256 134
WRITE 231424 256 136
WRITE 231680 256 136
WRITE 231936 256 138
WRITE 232192 256 138
WRITE 232448 256 140
WRITE 232704 256 140
WRITE 232960 256 142
WRITE 233216 256 142
WRITE 233472 256 144
WRITE 233728 256 144
WRITE 233984 256 146
WRITE 234240 256 146
WRITE 234496 256 148
WRITE 234752 256 148
WRITE 235008 256 150
WRITE 235264 256 150
WRITE 235520 256 152
WRITE 235776 256 152
WRITE 236032 256 154
WRITE 236288 256 154
WRITE 236544 256 156
WRITE 236800 256 156
WRITE 237056 256 158
WRITE 237312 256 158
WRITE 237568 256 160
WRITE 237824 256 160
WRITE 238080 256 162
WRITE 238336 256 162
WRITE 238592 256 164
WRITE 238848 256 164
WRITE 239104 256 166
WRITE 239360 256 166
WRITE 239616 256 168
WRITE 239872 256 168
WRITE 240128 256 170
WRITE 240384 256 170
WRITE 240640 256 172
WRITE 240896 256 172
WRITE 241152 256 174
WRITE 241408 256 174
WRITE 241664 256 176
WRITE 241920 256 176
WRITE 242176 256 178
WRITE 242432 256 178
WRITE 242688 256 180
WRITE 242944 256 180
WRITE 243200 256 182
WRITE 243456 256 182
WRITE 243712 256 184
WRITE 243968 256 184
WRITE 244224 256 186
WRITE 244480 256 186
WRITE 244736 256 188
WRITE 244992 256 188
WRITE 245248 256 190
WRITE 245504 256 190
WRITE 245760 256 192
WRITE 246016 256 192
WRITE 246272 256 194
WRITE 246528 256 194
WRITE 246784 256 196
WRITE 247040 256 196
WRITE 247296 256 198
WRITE 247552 256 198
WRITE 247808 256 200
WRITE 248064 256 200
WRITE 248320 256 202
WRITE 248576 256 202
WRITE 248832 256 204
WRITE 249088 256 204
WRITE 249344 256 206
WRITE 249600 256 206
WRITE 249856 256 208
WRITE 250112 256 208
WRITE 250368 256 210
WRITE 250624 256 210
WRITE 250880 256 212
WRITE 251136 256 212
WRITE 251392 256 214
WRITE 251648 256 214
WRITE 251904 256 216
WRITE 252160 256 216
WRITE 252416 256 218
WRITE 252672 256 218
WRITE 252928 256 220
WRITE 253184 256 220
WRITE 253440 256 222
WRITE 253696 256 222
WRITE 253952 256 224
WRITE 254208 256 224
WRITE 254464 256 226
WRITE 254720 256 226
WRITE 254976 256 228
WRITE 255232 256 228
WRITE 255488 256 230
WRITE 255744 256 230
WRITE 256000 256 232
WRITE 256256 256 232
WRITE 256512 256 234
WRITE 256768 256 234
WRITE 257024 256 236
WRITE 257280 256 236
WRITE 257536 256 238
WRITE 257792 256 238
WRITE 258048 256 240
WRITE 258304 256 240
WRITE 258560 256 242
WRITE 258816 256 242
WRITE 259072 256 244
WRITE 259328 256 244
WRITE 259584 256 246
WRITE 259840 256 246
WRITE 260096 256 248
WRITE 260352 256 248
WRITE 260608 256 250
WRITE 260864 256 250
WRITE 261120 256 252
WRITE 261376 256 252
WRITE 261632 256 254
WRITE 261888 256 254
WRITE 262144 256 0
WRITE 262400 256 0
WRITE 262656 256 2
WRITE 262912 256 2
WRITE 263168 256 4
WRITE 263424 256 4
WRITE 263680 256 6
WRITE 263936 256 6
WRITE 264192 256 8
WRITE 264448 256 8
WRITE 264704 256 10
WRITE 264960 256 10
WRITE 265216 256 12
WRITE 265472 256 12
WRITE 265728 256 14
WRITE 265984 256 14
WRITE 266240 256 16
WRITE 266496 256 16
WRITE 266752 256 18
WRITE 267008 256 18
WRITE 267264 256 20
WRITE 267520 256 20
WRITE 267776 256 22
WRITE 268032 256 22
WRITE 268288 256 24
WRITE 268544 256 24
WRITE 268800 256 26
WRITE 269056 256 26
WRITE 269312 256 28
WRITE 269568 256 28
WRITE 269824 256 30
WRITE 270080 256 30
WRITE 270336 256 32
WRITE 270592 256 32
WRITE 270848 256 34
WRITE 271104 256 34
WRITE 271360 256 36
WRITE 271616 256 36
WRITE 271872 256 38
WRITE 272128 256 38
WRITE 272384 256 40
WRITE 272640 256 40
WRITE 272896 256 42
WRITE 273152 256 42
WRITE 273408 256 44
WRITE 273664 256 44
WRITE 273920 256 46
WRITE 274176 256 46
WRITE 274432 256 48
WRITE 274688 256 48
WRITE 274944 256 50
WRITE 275200 256 50
WRITE 275456 256 52
WRITE 275712 256 52
WRITE 275968 256 54
WRITE 276224 256 54
WRITE 276480 256 56
WRITE 276736 256 56
WRITE 276992 256 58
WRITE 277248 256 58
WRITE 277504 256 60
WRITE 277760 256 60
WRITE 278016 256 62
WRITE 278272 256 62
WRITE 278528 256 64
WRITE 278784 256 64
WRITE 279040 256 66
WRITE 279296 256 66
WRITE 279552 256 68
WRITE 279808 256 68
WRITE 280064 256 70
WRITE 280320 256 70
WRITE 280576 256 72
WRITE 280832 256 72
WRITE 281088 256 74
WRITE 281344 256 74
WRITE 281600 256 76
WRITE 281856 256 76
WRITE 282112 256 78
WRITE 282368 256 78
WRITE 282624 256 80
WRITE 282880 256 80
WRITE 283136 256 82
WRITE 283392 256 82
WRITE 283648 256 84
WRITE 283904 256 84
WRITE 284160 256 86
WRITE 284416 256 86
WRITE 284672 256 88
WRITE 284928 256 88
WRITE 285184 256 90
WRITE 285440 256 90
WRITE 285696 256 92
WRITE 285952 256 92
WRITE 286208 256 94
WRITE 286464 256 94
WRITE 286720 256 96
WRITE 286976 256 96
WRITE 287232 256 98
WRITE 287488 256 98
WRITE 287744 256 100
WRITE 288000 256 100
WRITE 288256 256 102
WRITE 288512 256 102
WRITE 288768 256 104
WRITE 289024 256 104
WRITE 289280 256 106
WRITE 289536 256 106
WRITE 289792 256 108
WRITE 290048 256 108
WRITE 290304 256 110
WRITE 290560 256 110
WRITE 290816 256 112
WRITE 291072 256 112
WRITE 291328 256 114
WRITE 291584 256 114
WRITE 291840 256 116
WRITE 292096 256 116
WRITE 292352 256 118
WRITE 292608 256 118
WRITE 292864 256 120
WRITE 293120 256 120
WRITE 293376 256 122
WRITE 293632 256 122
WRITE 293888 256 124
WRITE 294144 256 124
WRITE 294400 256 126
WRITE 294656 256 126
WRITE 294912 256 128
WRITE 295168 256 128
WRITE 295424 256 130
WRITE 295680 256 130
WRITE 295936 256 132
WRITE 296192 256 132
WRITE 296448 256 134
WRITE 296704 256 134
WRITE 296960 256 136
WRITE 297216 256 136
WRITE 297472 256 138
WRITE 297728 256 138
WRITE 297984 256 140
WRITE 298240 256 140
